event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session,hour,day,weekday,brand_encoded,category_encoded,event_type_cart,event_type_purchase,event_type_view,event_type_cart_session_count,event_type_purchase_session_count,event_type_view_session_count,is_purchase,price_log,duration,avg_price,max_price,event_count,purchase_count,pca1,pca2
2019-10-06 16:26:53+00:00,purchase,4000198,2053013566142809077,construction.tools.generator,philips,102.94,513337392,cc869472-299c-4a9c-a2a1-3cf4b359eec6,16,6,6,1775,76,False,True,False,0,1,1,1,-0.321205516610334,-0.096329216489063,-0.3532169251063748,-0.7098179282068162,-0.4558079354374745,3.320762188584595,-0.7608199231951647,0.0779488149472028
2019-10-01 10:57:34+00:00,purchase,3600661,2053013563810775923,appliances.kitchen.washer,samsung,295.49,537799653,43dac8eb-319a-48a6-a34f-7cecc5fc10f6,10,1,1,1997,47,False,True,False,0,1,0,1,0.5365349413971081,-0.0984146970650646,0.5900061250888043,0.179574259568002,-0.6043416653506823,3.320762188584595,0.7904816055415674,-0.0583171382980354
2019-10-01 18:43:43+00:00,view,26403508,2053013563651392361,unknown,unknown,103.22,535805053,3e39e8f3-9712-47ab-bb9d-fd291a8a4636,18,1,1,2340,123,False,False,True,0,0,1,0,-0.3190040967421374,-0.0984146970650646,-0.3507961112769044,-0.7075352731046718,-0.6043416653506823,-0.2050891817857881,-0.8035303931732952,-0.5479276618486952
